Epoch,train_sat,test_sat,train_accuracy,test_accuracy
0,0.8379973769187927,0.8726891875267029,0.2495603710412979,0.17574723064899445
1,0.8768070340156555,0.8763548731803894,0.16884586215019226,0.1700613796710968
2,0.877661406993866,0.8760257959365845,0.16740861535072327,0.17064762115478516
3,0.8779271245002747,0.8745408058166504,0.16691596806049347,0.17342539131641388
4,0.8777564167976379,0.8753320574760437,0.16715948283672333,0.1719312220811844
5,0.8780717849731445,0.8752236366271973,0.16661860048770905,0.17205561697483063
6,0.8780608177185059,0.8753393292427063,0.16656605899333954,0.17162390053272247
7,0.8781973719596863,0.8757095336914062,0.16636395454406738,0.17108489573001862
8,0.8782894015312195,0.8751007318496704,0.16618113219738007,0.17234624922275543
9,0.8785609602928162,0.8748685121536255,0.16571161150932312,0.1728360801935196
10,0.8786513209342957,0.8753926157951355,0.16553787887096405,0.1717599630355835
11,0.8787958025932312,0.8753015398979187,0.1652848869562149,0.17205575108528137
12,0.8790888786315918,0.8752948641777039,0.1648329645395279,0.17221872508525848
13,0.8791865706443787,0.8758391737937927,0.16464781761169434,0.17104823887348175
14,0.8793361783027649,0.8756524920463562,0.1643669158220291,0.17154574394226074
15,0.8796924948692322,0.8756676912307739,0.16381824016571045,0.17166703939437866
16,0.8799529075622559,0.8763688206672668,0.1634262651205063,0.17040230333805084
17,0.8800760507583618,0.8764989972114563,0.1632196009159088,0.17024141550064087
18,0.8805166482925415,0.8764120936393738,0.16251389682292938,0.1705446094274521
19,0.8808764815330505,0.8770231604576111,0.1619955450296402,0.16959547996520996
20,0.8810827136039734,0.8768378496170044,0.16161175072193146,0.16973978281021118
21,0.881525993347168,0.87728351354599,0.16094450652599335,0.1692686825990677
22,0.8820071220397949,0.877697765827179,0.16023994982242584,0.16871508955955505
23,0.8825407028198242,0.8784288763999939,0.1594899296760559,0.1676294058561325
24,0.8828529715538025,0.8788596391677856,0.15911860764026642,0.16703645884990692
25,0.8835389018058777,0.8790165781974792,0.15801361203193665,0.16701269149780273
26,0.884002149105072,0.8792927861213684,0.15736186504364014,0.1667160838842392
27,0.884754478931427,0.8805119395256042,0.15628451108932495,0.16476523876190186
28,0.8852473497390747,0.8805937767028809,0.1555793136358261,0.16484251618385315
29,0.8860905766487122,0.8819853663444519,0.1544261872768402,0.16265103220939636
30,0.8865861892700195,0.8787537813186646,0.15332622826099396,0.16853824257850647
31,0.8881099820137024,0.881959855556488,0.1511334776878357,0.1632850468158722
32,0.8884987831115723,0.8822807669639587,0.1506807804107666,0.16283558309078217
33,0.8892415165901184,0.8823829889297485,0.1495436280965805,0.16285353899002075
34,0.8901857733726501,0.88427734375,0.1482212096452713,0.15967483818531036
35,0.8906890749931335,0.8848564028739929,0.14757443964481354,0.15884079039096832
36,0.8913810849189758,0.8854794502258301,0.1465732306241989,0.15791888535022736
37,0.8920515179634094,0.8862561583518982,0.14562365412712097,0.15674126148223877
38,0.8926235437393188,0.8869420886039734,0.1448017805814743,0.15561053156852722
39,0.8933205008506775,0.887546718120575,0.14381325244903564,0.15479186177253723
40,0.8939263224601746,0.8882523775100708,0.14294306933879852,0.15365558862686157
41,0.8945574760437012,0.8886097073554993,0.14202873408794403,0.15318648517131805
42,0.8951924443244934,0.8894055485725403,0.14112788438796997,0.1519278585910797
43,0.8958207964897156,0.8897249102592468,0.1402132511138916,0.15149492025375366
44,0.8964576721191406,0.8904044032096863,0.13930892944335938,0.15043246746063232
45,0.8971144556999207,0.8908830881118774,0.13836617767810822,0.14973115921020508
46,0.8977547883987427,0.8917385339736938,0.13748732209205627,0.14840610325336456
47,0.8984042406082153,0.8923183679580688,0.13657942414283752,0.1475537270307541
48,0.8990494012832642,0.8930401802062988,0.1356775164604187,0.14643356204032898
49,0.8996992111206055,0.8936819434165955,0.13477785885334015,0.1454763263463974
50,0.9003349542617798,0.8944758772850037,0.1339067816734314,0.1442667841911316
51,0.9009974598884583,0.8951537013053894,0.13299398124217987,0.14326371252536774
52,0.9016153216362,0.8958693742752075,0.1321532130241394,0.14219976961612701
53,0.9022834897041321,0.8964613080024719,0.1312263011932373,0.14134624600410461
54,0.9028974771499634,0.8972402811050415,0.1303931027650833,0.14017297327518463
55,0.9035223126411438,0.8977174162864685,0.12952247262001038,0.13949674367904663
56,0.9041687846183777,0.8983648419380188,0.1286255270242691,0.138554185628891
57,0.9047777056694031,0.8987383842468262,0.1277683675289154,0.1380397081375122
58,0.9054117202758789,0.8994206786155701,0.12689821422100067,0.13705338537693024
59,0.9060050249099731,0.8998576402664185,0.1260765790939331,0.13644534349441528
60,0.9066191911697388,0.900351345539093,0.12520980834960938,0.1357390582561493
61,0.9072197079658508,0.9008356332778931,0.12437449395656586,0.13506904244422913
62,0.9077927470207214,0.9014442563056946,0.12360061705112457,0.13420231640338898
63,0.9083380103111267,0.9018468856811523,0.12284447252750397,0.133643239736557
64,0.9089319109916687,0.902336597442627,0.12202603369951248,0.132969930768013
